Date,FII_Buy,FII_Sell,FII_Net,DII_Buy,DII_Sell,DII_Net,Nifty_Close,Nifty_Change,Nifty_%Chg
2013-03-04,2353.92,2722.31,-368.39,830.24,792.51,37.73,,,
2013-03-05,2903.75,1949.8,953.95,886.12,1678.9,-792.78,,,
2013-03-06,2467.79,2554.46,-86.67,970.34,1042.15,-71.81,,,
2013-03-07,2335.64,3040.7,-705.06,1207.37,954.49,252.88,,,
2013-03-09,2065.95,2782.11,-716.16,1400.58,804.15,596.43,,,
2013-03-10,3891.02,2893.81,997.21,1074.65,1567.65,-493.0,,,
2013-03-11,5.03,1.05,3.98,12.47,12.75,-0.28,,,
2013-03-12,2538.4,2021.81,516.59,883.29,1554.55,-671.26,,,
2013-03-13,2508.12,2204.29,303.83,687.28,1121.66,-434.38,,,
2013-03-14,3261.11,2654.0,607.11,893.79,1722.98,-829.19,,,
2013-03-15,4384.65,3365.72,1018.93,1048.84,1633.32,-584.48,,,
2013-03-18,2697.35,2191.35,506.0,615.21,1075.1,-459.89,,,
2013-03-19,3881.39,3818.76,62.63,1481.04,1409.66,71.38,,,
2013-03-20,3323.53,3560.25,-236.72,1225.37,1582.3,-356.93,,,
2013-03-21,3469.45,3101.14,368.31,1249.68,1279.76,-30.08,,,
2013-03-22,2931.55,2945.75,-14.2,1053.27,1188.84,-135.57,,,
2013-03-25,3366.18,2648.29,717.89,1089.57,1515.18,-425.61,,,
2013-03-26,2898.54,2360.27,538.27,928.57,1052.78,-124.21,,,
2013-03-28,5973.44,5399.57,573.87,1477.0,1823.12,-346.12,,,
2013-04-01,3187.89,2023.48,1164.41,1148.55,1973.95,-825.4,,,
2013-04-02,3489.13,2632.19,856.94,746.78,1339.11,-592.33,,,
2013-04-03,3422.48,3452.58,-30.1,958.88,1069.96,-111.08,,,
2013-04-04,1942.7,2268.91,-326.21,921.28,856.55,64.73,,,
2013-04-06,2434.43,2349.64,84.79,802.98,1019.43,-216.45,,,
2013-04-07,2079.02,1914.46,164.56,948.57,1024.78,-76.21,,,
2013-04-09,2800.26,2627.73,172.53,970.18,1192.54,-222.36,,,
2013-04-10,2316.54,1775.18,541.36,843.71,1145.78,-302.07,,,
2013-04-12,2340.77,2288.66,52.11,1034.55,1052.6,-18.05,,,
2013-04-16,3095.66,2503.91,591.75,792.91,997.8,-204.89,,,
2013-04-17,3714.78,3508.1,206.68,1043.55,1304.48,-260.93,,,
2013-04-18,3633.75,2693.68,940.07,953.71,1358.93,-405.22,,,
2013-04-22,3656.18,2740.36,915.82,1025.65,1468.19,-442.54,,,
2013-04-23,2375.76,2149.55,226.21,587.25,1115.54,-528.29,,,
2013-04-25,6226.62,4776.92,1449.7,1054.58,2324.01,-1269.43,,,
2013-04-26,3337.36,3112.61,224.75,1034.39,1412.17,-377.78,,,
2013-04-29,2855.4,2235.02,620.38,1014.58,1380.78,-366.2,,,
2013-04-30,3692.7,2815.77,876.93,1119.32,1466.49,-347.17,,,
2013-05-02,3256.71,2767.44,489.27,817.08,1756.0,-938.92,,,
2013-05-03,3439.84,3219.05,220.79,1164.08,1408.88,-244.8,,,
2013-05-04,2018.73,2221.92,-203.19,963.91,942.44,21.47,,,
2013-05-06,2305.86,2217.37,88.49,790.34,890.09,-99.75,,,
