Date,FII_Buy,FII_Sell,FII_Net,DII_Buy,DII_Sell,DII_Net,Nifty_Close,Nifty_Change,Nifty_%Chg
2019-07-26,3275.78,4779.04,-1503.26,3845.28,1927.76,1917.52,,,
2019-07-29,3439.74,4144.16,-704.42,4643.99,3292.35,1351.64,,,
2019-07-30,4523.09,5167.68,-644.59,5423.73,4344.01,1079.72,,,
2019-07-31,5935.22,7432.29,-1497.07,6486.11,4006.73,2479.38,,,
2019-08-01,3437.43,3991.21,-553.78,3343.63,2645.46,698.17,,,
2019-08-02,4434.51,3590.78,843.73,2865.18,3825.22,-960.04,,,
2019-08-03,5038.53,3943.47,1095.06,2944.86,3415.56,-470.7,,,
2019-08-04,5062.17,4732.57,329.6,2452.9,3076.71,-623.81,,,
2019-08-05,5012.0,5713.07,-701.07,3411.5,3178.55,232.95,,,
2019-08-07,3625.47,4027.46,-401.99,4054.9,3733.77,321.13,,,
2019-08-08,5428.61,5866.0,-437.39,4192.61,3901.32,291.29,,,
2019-08-11,6432.37,5500.17,932.2,3840.39,4424.87,-584.48,,,
2019-08-13,5741.91,6380.19,-638.28,4796.22,4594.69,201.53,,,
2019-08-14,6859.68,5245.05,1614.63,4385.7,2765.88,1619.82,,,
2019-08-16,5789.77,7129.04,-1339.27,3201.58,2143.3,1058.28,,,
2019-08-19,3227.61,3533.35,-305.74,2336.2,1949.97,386.23,,,
2019-08-20,5626.28,5253.05,373.23,2814.78,2518.37,296.41,,,
2019-08-21,3833.65,4604.46,-770.81,3475.42,3121.45,353.97,,,
2019-08-22,5345.72,6248.71,-902.99,4967.25,3248.18,1719.07,,,
2019-08-23,4365.18,6102.38,-1737.2,4150.62,2602.13,1548.49,,,
2019-08-26,4084.78,4837.68,-752.9,4729.02,3456.73,1272.29,,,
2019-08-27,13433.32,14357.26,-923.94,5888.07,4725.42,1162.65,,,
2019-08-28,3761.05,4696.32,-935.27,3166.1,2806.78,359.32,,,
2019-08-29,3870.93,4857.51,-986.58,5291.34,4802.11,489.23,,,
2019-08-30,7343.93,6180.98,1162.95,4580.74,3078.47,1502.27,,,
2019-09-01,4410.43,4134.29,276.14,3658.89,3219.22,439.67,,,
2019-09-04,4784.29,3571.94,1212.35,2700.06,3388.71,-688.65,,,
2019-09-05,5088.03,5743.39,-655.36,3159.88,2481.97,677.91,,,
2019-09-07,4334.19,5008.45,-674.26,4545.33,3834.42,710.91,,,
2019-09-08,4734.7,4530.97,203.73,4568.72,3961.8,606.92,,,
2019-09-09,2828.35,3016.43,-188.08,3104.19,2417.72,686.47,,,
2019-09-10,5513.36,5998.6,-485.24,3771.36,2815.1,956.26,,,
2019-09-12,4185.86,3726.64,459.22,2296.07,2221.14,74.93,,,
2019-09-13,3141.44,3546.89,-405.45,2977.32,2767.76,209.56,,,
2019-09-16,4067.62,4818.88,-751.26,2501.95,2193.39,308.56,,,
2019-09-17,4271.41,5079.7,-808.29,3141.11,3055.35,85.76,,,
2019-09-18,2814.12,3773.21,-959.09,2879.19,2098.74,780.45,,,
2019-09-19,2510.71,3403.23,-892.52,3092.89,2447.17,645.72,,,
2019-09-20,17032.28,16996.5,35.78,11174.91,8173.59,3001.32,,,
2019-09-23,11057.79,8373.74,2684.05,10074.6,9782.65,291.95,,,
2019-09-24,5340.81,6169.3,-828.49,5150.44,4677.63,472.81,,,
2019-09-25,6997.31,7339.71,-342.4,3888.78,4651.26,-762.48,,,
2019-09-26,9934.75,9197.58,737.17,7486.66,7147.38,339.28,,,
2019-09-27,3941.44,4155.04,-213.6,3428.17,2969.49,458.68,,,
2019-09-30,5662.31,6131.71,-469.4,5315.0,4810.31,504.69,,,
2019-10-01,4018.48,4363.06,-344.58,3390.9,3379.92,10.98,,,
2019-10-04,6433.94,5004.02,1429.92,3174.13,2712.84,461.29,,,
2019-10-05,3449.3,4694.44,-1245.14,3812.31,2754.89,1057.42,,,
2019-10-06,3738.65,3522.45,216.2,2245.43,2074.81,170.62,,,
2019-10-07,3853.73,4458.67,-604.94,3499.57,2832.17,667.4,,,
2019-10-10,4763.46,5026.57,-263.11,4043.14,3540.47,502.67,,,
2019-10-12,4072.56,4439.35,-366.79,2696.96,2358.56,338.4,,,
2019-10-14,4916.46,4020.83,895.63,3562.06,3987.21,-425.15,,,
2019-10-15,6473.7,6037.68,436.02,4104.19,3174.8,929.39,,,
2019-10-16,5765.06,5078.73,686.33,5078.73,3473.28,1605.45,,,
2019-10-17,5659.99,4501.36,1158.63,3702.38,4214.14,-511.76,,,
2019-10-18,5423.72,5387.16,36.56,5071.17,4484.29,586.88,,,
2019-10-22,7878.6,8436.1,-557.5,5136.52,6121.99,-985.47,,,
2019-10-23,5182.47,5395.7,-213.23,3961.03,4098.41,-137.38,,,
2019-10-24,5885.49,5958.36,-72.87,3837.33,4576.08,-738.75,,,
2019-10-25,5370.33,5805.75,-435.42,4351.14,3910.98,440.16,,,
2019-10-27,31.73,25.12,6.61,60.91,6.52,54.39,,,
2019-10-29,8011.44,7134.8,876.64,4972.25,4827.5,144.75,,,
2019-10-30,12523.06,5330.64,7192.42,4164.15,4350.02,-185.87,,,
2019-10-31,9004.58,7133.71,1870.87,4886.64,5537.37,-650.73,,,
2019-11-01,3195.08,3882.28,-687.2,3810.21,3687.04,123.17,,,
2019-11-02,3981.86,4106.91,-125.05,3027.08,3259.63,-232.55,,,
2019-11-03,8163.17,4352.57,3810.6,3317.7,5273.25,-1955.55,,,
2019-11-04,4679.16,4202.65,476.51,2879.46,2896.04,-16.58,,,
2019-11-06,4317.71,4221.92,95.79,2224.14,2375.15,-151.01,,,
2019-11-07,3177.83,3494.69,-316.86,3593.95,2874.21,719.74,,,
2019-11-09,5406.02,5139.13,266.89,4444.73,3312.31,1132.42,,,
2019-11-10,5721.61,4971.87,749.74,3607.44,4310.46,-703.02,,,
2019-11-11,4072.17,3407.97,664.2,2890.91,3135.97,-245.06,,,
2019-11-12,5022.53,4417.12,605.41,3421.44,3181.57,239.87,,,
2019-11-13,7160.19,6575.27,584.92,3368.95,4258.98,-890.03,,,
2019-11-14,5100.87,5662.92,-562.05,3863.52,3780.78,82.74,,,
2019-11-15,5113.19,6121.56,-1008.37,4339.31,3801.57,537.74,,,
2019-11-18,4375.8,4646.46,-270.66,3338.82,3029.37,309.45,,,
2019-11-19,7785.13,8700.5,-915.37,4310.87,4048.52,262.35,,,
2019-11-20,5840.2,5273.68,566.52,4850.66,4667.25,183.41,,,
2019-11-21,10556.67,5533.13,5023.54,3347.32,3595.06,-247.74,,,
2019-11-22,5138.86,4833.14,305.72,2838.11,3015.48,-177.37,,,
2019-11-25,5257.86,4296.96,960.9,3378.86,3592.52,-213.66,,,
2019-11-26,39885.28,35207.53,4677.75,5501.94,9743.95,-4242.01,,,
2019-11-27,4526.38,4483.45,42.93,3999.3,3559.79,439.51,,,
2019-11-28,5250.85,4241.96,1008.89,4132.0,4287.47,-155.47,,,
2019-11-29,4769.15,6661.44,-1892.29,4407.04,3453.42,953.62,,,
2019-12-02,4020.15,4486.93,-466.78,2441.11,2563.75,-122.64,,,
2019-12-03,8613.9,6136.18,2477.72,4184.73,5175.21,-990.48,,,
2019-12-04,3985.73,3088.28,897.45,3157.49,3173.48,-15.99,,,
2019-12-06,3545.92,4596.35,-1050.43,2216.85,1945.7,271.15,,,
2019-12-07,4810.46,5660.57,-850.11,4066.91,3126.79,940.12,,,
2019-12-09,4524.38,3740.83,783.55,2786.99,2913.81,-126.82,,,
2019-12-12,4480.31,5164.14,-683.83,3474.22,2663.99,810.23,,,
2019-12-13,4632.38,4516.68,115.7,3954.84,3569.92,384.92,,,
2019-12-16,5349.12,4620.99,728.13,1988.37,2784.75,-796.38,,,
2019-12-17,7896.28,6647.81,1248.47,3038.74,3946.9,-908.16,,,
2019-12-18,7710.44,5873.63,1836.81,3154.92,4422.49,-1267.57,,,
2019-12-19,5315.81,4576.38,739.43,2535.44,3029.39,-493.95,,,
2019-12-20,9729.14,9390.28,338.86,4412.85,4698.26,-285.41,,,
2019-12-23,4673.51,3210.23,1463.28,2421.51,4368.87,-1947.36,,,
2019-12-24,1935.51,2049.89,-114.38,1920.41,2265.63,-345.22,,,
2019-12-26,1823.17,2327.3,-504.13,3442.9,3322.44,120.46,,,
2019-12-27,2762.85,2681.48,81.37,2587.53,2461.76,125.77,,,
2019-12-30,2592.08,2722.6,-130.52,2734.01,2532.69,201.32,,,
2019-12-31,2202.96,3468.06,-1265.1,3697.29,3112.22,585.07,,,
2020-01-01,340.21,399.08,-58.87,1688.37,1479.9,208.47,,,
2020-01-02,1049.2,2248.73,-1199.53,4513.02,4476.38,36.64,,,
2020-01-04,5581.89,6698.68,-1116.79,2772.09,3222.45,-450.36,,,
2020-01-06,7015.34,5439.88,1575.46,4890.67,5349.92,-459.25,,,
2020-01-07,3629.77,5326.22,-1696.45,3669.48,2292.35,1377.13,,,
2020-01-09,7444.55,6958.46,486.09,3436.41,4211.64,-775.23,,,
2020-01-10,4708.03,3075.78,1632.25,3277.14,3017.68,259.46,,,
2020-01-12,11337.25,8095.25,3242.0,3644.5,4687.71,-1043.21,,,
2020-01-13,4881.89,4761.1,120.79,595.5,1724.39,-1128.89,,,
2020-01-14,4880.95,5086.51,-205.56,3934.36,4576.83,-642.47,,,
2020-01-15,6026.82,5747.29,279.53,3897.86,4546.2,-648.34,,,
2020-01-16,4758.32,5153.56,-395.24,3686.43,3871.08,-184.65,,,
2020-01-17,6609.58,6345.32,264.26,3615.43,4115.6,-500.17,,,
2020-01-20,5050.19,5044.32,5.87,3332.28,4752.13,-1419.85,,,
2020-01-21,6095.57,6145.65,-50.08,3255.07,3562.88,-307.81,,,
2020-01-22,5254.68,5431.11,-176.43,4286.22,4612.44,-326.22,,,
2020-01-23,7969.55,6617.42,1352.13,6729.56,7714.12,-984.56,,,
2020-01-24,4884.53,4225.42,659.11,3748.79,3330.83,417.96,,,
2020-01-27,3025.73,3464.58,-438.85,3451.63,3441.12,10.51,,,
2020-01-28,4871.86,6229.42,-1357.56,4857.64,4145.94,711.7,,,
2020-01-29,5012.44,6026.71,-1014.27,4662.96,3142.06,1520.9,,,
2020-01-30,4674.24,5636.52,-962.28,3748.39,3456.04,292.35,,,
2020-01-31,5142.69,9321.81,-4179.12,7024.62,3208.18,3816.44,,,
2020-02-01,2670.78,1982.02,688.76,3490.16,3426.21,63.95,,,
2020-02-03,6376.11,7730.83,-1354.72,5097.47,3958.73,1138.74,,,
2020-02-06,12157.07,4658.78,7498.29,5065.9,4624.85,441.05,,,
2020-02-07,4054.33,4611.05,-556.72,5134.57,4225.93,908.64,,,
2020-02-09,6640.39,5649.82,990.57,3157.15,3814.63,-657.48,,,
2020-02-11,6824.79,6084.18,740.61,3816.19,4350.16,-533.97,,,
2020-02-12,9295.46,8938.11,357.35,3377.19,5013.16,-1635.97,,,
2020-02-13,5501.59,4440.2,1061.39,2951.69,3912.17,-960.48,,,
2020-02-14,4271.61,4976.53,-704.92,4037.42,3817.88,219.54,,,
2020-02-17,3406.75,3780.81,-374.06,3294.42,3448.67,-154.25,,,
2020-02-18,5132.62,5207.01,-74.39,4360.84,4670.27,-309.43,,,
2020-02-19,4806.74,4997.4,-190.66,3123.58,2533.46,590.12,,,
2020-02-20,7632.11,6136.86,1495.25,3768.28,4467.9,-699.62,,,
2020-02-24,5969.32,7130.22,-1160.9,4171.7,3655.49,516.21,,,
2020-02-25,5356.93,7672.0,-2315.07,4386.78,2821.5,1565.28,,,
2020-02-26,5821.6,9158.2,-3336.6,6635.51,3849.84,2785.67,,,
2020-02-27,5548.34,8675.7,-3127.36,6695.91,3198.41,3497.5,,,
2020-02-28,14161.82,15590.56,-1428.74,11757.09,4135.93,7621.16,,,
2020-03-01,4514.35,3251.3,1263.05,2750.87,3780.07,-1029.2,,,
2020-03-02,5834.38,7034.65,-1200.27,5825.21,4538.58,1286.63,,,
2020-03-03,5679.09,8094.89,-2415.8,6177.35,3042.11,3135.24,,,
2020-03-04,7596.78,9557.75,-1960.97,3568.24,3341.69,226.55,,,
2020-03-06,9979.47,8128.35,1851.12,4633.07,5414.86,-781.79,,,
2020-03-07,3325.35,2468.06,857.29,3094.36,3426.32,-331.96,,,
2020-03-08,13299.91,5481.42,7818.49,4719.84,4855.39,-135.55,,,
2020-03-09,5127.27,5119.55,7.72,3301.57,3181.49,120.08,,,
2020-03-11,8481.57,6207.17,2274.4,4316.48,5417.4,-1100.92,,,
2020-03-12,14473.15,10835.73,3637.42,4693.02,6132.76,-1439.74,,,
2020-03-13,8336.42,14364.0,-6027.58,13264.47,7396.57,5867.9,,,
2020-03-16,6908.97,10718.9,-3809.93,8198.16,5583.62,2614.54,,,
2020-03-17,6655.46,10700.15,-4044.69,7632.05,4209.93,3422.12,,,
2020-03-18,6853.17,11938.52,-5085.35,11245.21,7608.77,3636.44,,,
2020-03-19,6766.44,11389.37,-4622.93,8692.51,4325.08,4367.43,,,
2020-03-20,9550.97,12896.92,-3345.95,8229.44,5798.2,2431.24,,,
2020-03-23,5701.63,8690.92,-2989.29,6897.22,5814.98,1082.24,,,
2020-03-24,7407.77,9561.12,-2153.35,5860.39,4306.73,1553.66,,,
2020-03-25,9310.2,11203.56,-1893.36,5303.16,4565.18,737.98,,,
2020-03-26,9423.25,9908.03,-484.78,4961.44,5731.37,-769.93,,,
2020-03-27,8999.97,8644.19,355.78,5594.3,3890.58,1703.72,,,
2020-03-30,4726.47,9090.08,-4363.61,6314.21,2763.88,3550.33,,,
2020-03-31,6295.4,9340.34,-3044.94,6955.41,3379.18,3576.23,,,
2020-04-02,7504.47,7138.26,366.21,4216.53,3614.67,601.86,,,
2020-04-03,8228.73,9107.11,-878.38,5859.55,5095.42,764.13,,,
2020-04-05,5482.19,6856.17,-1373.98,3756.63,5418.24,-1661.61,,,
2020-04-06,8506.04,5601.0,2905.04,3622.8,4470.11,-847.31,,,
2020-04-08,5426.42,4722.68,703.74,3650.09,4315.78,-665.69,,,
2020-04-09,4931.66,6820.44,-1888.78,3784.71,4241.59,-456.88,,,
2020-04-11,6302.82,6156.6,146.22,4428.91,4437.04,-8.13,,,
2020-04-12,9863.79,6894.2,2969.59,4062.46,6034.06,-1971.6,,,
2020-04-13,3908.16,5151.9,-1243.74,2986.36,4083.25,-1096.89,,,
2020-04-15,14199.31,12840.0,1359.31,4671.97,5769.83,-1097.86,,,
2020-04-16,6779.21,9699.57,-2920.36,4655.41,3333.97,1321.44,,,
2020-04-17,7494.64,8886.62,-1391.98,4145.97,3611.73,534.24,,,
2020-04-20,5817.14,6083.03,-265.89,3448.46,4237.33,-788.87,,,
2020-04-21,3997.53,6092.76,-2095.23,4285.48,4353.94,-68.46,,,
2020-04-22,5441.64,6767.73,-1326.09,4352.95,3489.13,863.82,,,
2020-04-23,6171.82,6286.4,-114.58,3828.87,3490.6,338.27,,,
2020-04-24,5668.62,5875.91,-207.29,3903.74,4897.72,-993.98,,,
2020-04-27,3888.01,4804.43,-916.42,4502.75,3360.78,1141.97,,,
2020-04-28,4877.7,4999.85,-122.15,4249.74,3860.74,389.0,,,
2020-04-29,5733.65,5011.57,722.08,5011.57,4225.17,786.4,,,
2020-04-30,8792.04,6823.24,1968.8,5919.28,5340.25,579.03,,,
2020-05-02,7151.42,6902.48,248.94,5142.23,4879.48,262.75,,,
2020-05-03,5980.14,8456.89,-2476.75,5056.28,2545.39,2510.89,,,
2020-05-05,4813.92,5137.78,-323.86,936.35,994.56,-58.21,,,
2020-05-06,4585.79,4488.18,97.61,3539.03,3491.74,47.29,,,
2020-05-08,5976.57,6036.75,-60.18,3055.35,3481.33,-425.98,,,
2020-05-10,5685.56,5448.85,236.71,2779.65,3251.21,-471.56,,,
2020-05-11,9962.68,4594.37,5368.31,3588.71,5796.89,-2208.18,,,
2020-05-13,6192.1,6475.53,-283.43,4847.22,4614.57,232.65,,,
2020-05-14,4655.18,6807.7,-2152.52,4146.16,3343.8,802.36,,,
2020-05-15,3905.69,6293.73,-2388.04,3501.57,2276.04,1225.53,,,
2020-05-18,4648.07,7160.89,-2512.82,4381.64,4534.06,-152.42,,,
2020-05-19,13613.73,14942.04,-1328.31,4362.13,2702.39,1659.74,,,
2020-05-20,4522.3,5988.82,-1466.52,4855.06,2481.87,2373.19,,,
2020-05-21,6102.7,6361.43,-258.73,3602.92,3201.14,401.78,,,
2020-05-22,4404.88,5758.78,-1353.9,4164.03,4508.19,-344.16,,,
2020-05-26,11849.98,7133.85,4716.13,6700.02,3858.93,2841.09,,,
2020-05-27,6191.51,6526.25,-334.74,5684.69,3275.84,2408.85,,,
2020-05-28,8584.41,6230.27,2354.14,5044.02,4899.19,144.83,,,
2020-05-29,25389.42,23928.71,1460.71,8144.45,7177.02,967.43,,,
2020-06-01,3732.0,3835.84,-103.84,3778.78,3802.48,-23.7,,,
2020-06-02,6251.69,6812.05,-560.36,4545.19,4241.18,304.01,,,
2020-06-03,6745.54,10340.38,-3594.84,6861.39,4317.61,2543.78,,,
2020-06-05,4544.82,5038.5,-493.68,3811.57,3489.1,322.47,,,
2020-06-07,4111.43,3763.08,348.35,4205.92,3942.45,263.47,,,
2020-06-08,5578.69,4941.26,637.43,3042.83,3510.83,-468.0,,,
2020-06-10,6072.97,4971.21,1101.76,3076.87,4011.71,-934.84,,,
2020-06-11,9450.25,4580.38,4869.87,2950.98,5889.64,-2938.66,,,
2020-06-15,3247.57,6207.9,-2960.33,3826.07,2749.69,1076.38,,,
2020-06-16,4608.09,6086.61,-1478.52,4742.48,3580.97,1161.51,,,
2020-06-17,4910.75,5397.37,-486.62,3759.97,3591.92,168.05,,,
2020-06-18,4918.0,4551.43,366.57,3671.35,2540.08,1131.27,,,
2020-06-19,14764.29,13527.29,1237.0,6511.56,7392.22,-880.66,,,
2020-06-22,5467.93,5043.72,424.21,4781.76,6069.45,-1287.69,,,
2020-06-23,23234.73,23065.77,168.96,4753.26,4298.78,454.48,,,
2020-06-24,8721.09,6954.19,1766.9,4527.64,6052.54,-1524.9,,,
2020-06-25,5716.86,6767.47,-1050.61,7786.25,8041.84,-255.59,,,
2020-06-26,4220.4,4973.58,-753.18,4763.5,3459.32,1304.18,,,
2020-06-29,3964.64,5901.7,-1937.06,4337.18,3301.05,1036.13,,,
2020-06-30,4796.39,6796.47,-2000.08,5247.06,3195.75,2051.31,,,
2020-07-01,3911.17,4593.4,-682.23,4205.16,3893.97,311.19,,,
2020-07-02,5048.96,4887.03,161.93,3936.37,4114.96,-178.59,,,
2020-07-04,10341.45,9599.68,741.77,5156.45,4733.94,422.51,,,
2020-07-05,23369.82,4313.33,19056.49,7050.9,3232.49,3818.41,,,
2020-07-07,6580.15,5750.25,829.9,3512.24,4296.71,-784.47,,,
2020-07-08,6034.73,5637.41,397.32,3442.99,3881.61,-438.62,,,
2020-07-09,3496.26,3503.19,-6.93,2987.83,3803.65,-815.82,,,
2020-07-10,6044.21,4950.4,1093.81,2970.15,4099.64,-1129.49,,,
2020-07-12,8796.14,5004.08,3792.06,4287.14,7054.23,-2767.09,,,
2020-07-13,3730.71,3508.95,221.76,2803.89,4289.48,-1485.59,,,
2020-07-14,3557.86,5123.48,-1565.62,3536.39,4186.09,-649.7,,,
2020-07-15,4579.58,4801.28,-221.7,4198.17,5097.54,-899.37,,,
2020-07-16,4489.16,5580.24,-1091.08,5544.6,3884.69,1659.91,,,
2020-07-17,5202.81,4505.73,697.08,4072.47,4281.89,-209.42,,,
2020-07-20,4960.3,3250.33,1709.97,3306.19,4828.18,-1521.99,,,
2020-07-21,8209.13,5943.25,2265.88,3465.53,4192.92,-727.39,,,
2020-07-22,6908.58,5243.01,1665.57,3694.53,4833.36,-1138.83,,,
2020-07-23,5509.38,3768.88,1740.5,3825.47,4757.38,-931.91,,,
2020-07-24,5776.01,5366.13,409.88,4079.67,5082.65,-1002.98,,,
2020-07-27,4090.97,4544.28,-453.31,3560.65,4538.53,-977.88,,,
2020-07-28,5836.36,5590.41,245.95,3990.8,5008.2,-1017.4,,,
2020-07-29,5725.05,6077.67,-352.62,4301.09,4806.71,-505.62,,,
2020-07-30,6462.05,6254.75,207.3,5558.41,5945.65,-387.24,,,
2020-07-31,4283.29,5241.93,-958.64,4447.93,4005.2,442.73,,,
2020-08-01,4109.04,4624.89,-515.85,5162.02,4413.62,748.4,,,
2020-08-04,8916.39,6972.98,1943.41,3471.38,5229.17,-1757.79,,,
2020-08-05,6091.97,4367.26,1724.71,3416.61,4919.75,-1503.14,,,
2020-08-06,6081.97,5268.7,813.27,4212.26,5450.49,-1238.23,,,
2020-08-07,5473.24,6468.11,-994.87,3721.81,4575.22,-853.41,,,
2020-08-09,3659.41,4715.93,-1056.52,4162.36,3542.07,620.29,,,
2020-08-10,6586.24,5607.87,978.37,4992.59,4972.74,19.85,,,
2020-08-12,8473.34,5563.74,2909.6,3912.38,6553.31,-2640.93,,,
2020-08-13,4569.17,4152.89,416.28,3693.86,4457.4,-763.54,,,
2020-08-14,5184.05,5137.66,46.39,3255.49,4052.57,-797.08,,,
2020-08-17,3828.93,3496.03,332.9,2766.3,3483.92,-717.62,,,
2020-08-18,5409.49,4274.92,1134.57,2893.29,3272.67,-379.38,,,
2020-08-19,4934.93,4475.92,459.01,3595.59,3692.72,-97.13,,,
2020-08-20,4680.39,4948.85,-268.46,3438.24,4110.47,-672.23,,,
2020-08-21,3975.11,3564.95,410.16,4277.43,4528.08,-250.65,,,
2020-08-24,4444.08,4225.01,219.07,3344.75,3680.39,-335.64,,,
2020-08-25,5640.95,4159.75,1481.2,3913.03,4086.0,-172.97,,,
2020-08-26,6857.48,5276.17,1581.31,3785.61,4980.23,-1194.62,,,
2020-08-27,6625.39,5461.07,1164.32,3339.96,4149.23,-809.27,,,
2020-08-28,6618.88,5614.77,1004.11,5341.4,5884.96,-543.56,,,
2020-08-31,16290.34,19685.83,-3395.49,5760.96,5080.08,680.88,,,
2020-09-01,4716.4,5147.51,-431.11,5020.49,4601.27,419.22,,,
2020-09-03,6076.45,12672.01,-6595.56,9971.24,4996.44,4974.8,,,
2020-09-04,7277.03,5539.41,1737.62,4135.32,4601.34,-466.02,,,
2020-09-06,6502.25,6011.44,490.81,4043.52,4776.85,-733.33,,,
2020-09-07,4516.59,4303.82,212.77,2872.1,3675.49,-803.39,,,
2020-09-09,5079.82,6038.91,-959.09,3974.56,4238.53,-263.97,,,
2020-09-10,6284.33,6323.72,-39.39,4154.21,4027.6,126.61,,,
2020-09-11,9163.22,4614.83,4548.39,3030.65,6066.96,-3036.31,,,
2020-09-12,9574.48,6010.25,3564.23,3834.91,6328.01,-2493.1,,,
2020-09-14,6172.11,5873.89,298.22,5851.26,5971.61,-120.35,,,
2020-09-15,5391.77,4220.88,1170.89,3922.08,4817.71,-895.63,,,
2020-09-16,4980.88,4716.22,264.66,4259.67,4471.88,-212.21,,,
2020-09-17,4580.45,4830.27,-249.82,3883.84,4951.67,-1067.83,,,
2020-09-18,19932.3,19727.15,205.15,6248.89,6349.72,-100.83,,,
2020-09-21,5230.5,5770.31,-539.81,4333.23,4851.18,-517.95,,,
2020-09-22,3805.95,5878.71,-2072.76,4963.84,4084.93,878.91,,,
2020-09-23,4190.07,8102.51,-3912.44,5186.24,3557.01,1629.23,,,
2020-09-24,6301.62,8187.31,-1885.69,7839.03,7650.39,188.64,,,
2020-09-25,4383.11,6463.32,-2080.21,4210.84,2140.21,2070.63,,,
2020-09-28,4414.51,4441.49,-26.98,3041.27,2498.93,542.34,,,
2020-09-29,4346.69,5803.35,-1456.66,3244.85,2668.35,576.5,,,
2020-09-30,5725.27,6437.75,-712.48,3010.51,2601.04,409.47,,,
2020-10-01,4679.66,4101.38,578.28,4438.75,4690.49,-251.74,,,
2020-10-02,4665.04,4849.62,-184.58,2866.79,3602.58,-735.79,,,
2020-10-06,4432.22,5351.48,-919.26,3179.77,2679.07,500.7,,,
2020-10-07,2489.45,3520.45,-1031.0,2777.56,3208.77,-431.21,,,
2020-10-08,4892.69,4589.81,302.88,3963.32,4468.24,-504.92,,,
2020-10-09,5897.92,5059.55,838.37,3224.77,3542.07,-317.3,,,
2020-10-11,14188.59,8561.27,5627.32,6626.38,8935.57,-2309.19,,,
2020-10-12,7663.53,5403.55,2259.98,3390.71,5665.93,-2275.22,,,
2020-10-13,5797.32,4965.18,832.14,3029.17,4703.63,-1674.46,,,
2020-10-14,7151.46,6329.6,821.86,2962.67,4238.81,-1276.14,,,
2020-10-15,6544.15,7148.22,-604.07,3251.11,4059.4,-808.29,,,
2020-10-16,4605.47,5085.06,-479.59,2545.89,2975.7,-429.81,,,
2020-10-19,5994.22,4337.44,1656.78,3278.52,4900.25,-1621.73,,,
2020-10-20,6335.73,4750.66,1585.07,2928.16,4561.39,-1633.23,,,
2020-10-21,8448.11,6339.63,2108.48,3951.48,5585.01,-1633.53,,,
2020-10-22,8325.73,7207.27,1118.46,3207.37,5227.24,-2019.87,,,
2020-10-23,6024.92,5117.99,906.93,3705.8,4597.66,-891.86,,,
2020-10-26,5323.21,5442.63,-119.42,3112.15,4091.31,-979.16,,,
2020-10-27,11020.94,7506.05,3514.89,4310.08,5880.88,-1570.8,,,
2020-10-28,7833.41,8964.39,-1130.98,3843.24,3841.76,1.48,,,
2020-10-29,5606.53,6027.48,-420.95,3325.98,3579.39,-253.41,,,
2020-10-30,6329.42,7200.3,-870.88,2694.06,2062.95,631.11,,,
2020-11-02,4705.54,4914.93,-209.39,3819.48,3474.85,344.63,,,
2020-11-03,9721.28,13236.66,-3515.38,7345.59,4510.13,2835.46,,,
2020-11-05,5383.01,4848.14,534.87,3799.19,4620.79,-821.6,,,
2020-11-06,3805.18,4610.32,-805.14,3027.31,3901.66,-874.35,,,
2020-11-08,6227.7,5214.04,1013.66,2759.01,4174.55,-1415.54,,,
2020-11-09,5468.87,4293.06,1175.81,3004.57,3728.88,-724.31,,,
2020-11-11,14549.31,8342.12,6207.19,4578.17,8042.03,-3463.86,,,
2020-11-12,10402.09,6206.66,4195.43,3726.16,6085.16,-2359.0,,,
2020-11-13,9389.23,7453.31,1935.92,2265.3,4727.72,-2462.42,,,
2020-11-17,14689.87,9784.52,4905.35,3076.21,6905.37,-3829.16,,,
2020-11-18,10146.94,7075.01,3071.93,3672.2,6462.05,-2789.85,,,
2020-11-19,10852.05,9671.44,1180.61,3162.07,6017.01,-2854.94,,,
